files,labels,panns_inference_events_list
audio/airport-helsinki-4-178-a.wav,airport,"['Speech', 'Animal', 'Mouse']"
audio/airport-helsinki-4-179-a.wav,airport,"['Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Speech']"
audio/airport-helsinki-4-180-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Patter', 'Squish', 'Mouse']"
audio/airport-helsinki-4-181-a.wav,airport,"['Clicking', 'Inside, small room', 'Silence', 'Scissors', 'Computer keyboard', 'Speech', 'Typing']"
audio/airport-helsinki-4-182-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Music']"
audio/airport-helsinki-4-183-a.wav,airport,"['Music', 'Animal', 'Speech', 'Fowl', 'Silence']"
audio/airport-helsinki-4-184-a.wav,airport,"['Music', 'Run', 'Vehicle', 'Speech', 'Clip-clop', 'Outside, urban or manmade', 'Bicycle', 'Horse', 'Rain on surface', 'Rain', 'Raindrop']"
audio/airport-helsinki-4-185-a.wav,airport,"['Speech', 'Animal', 'Silence', 'Music']"
audio/airport-helsinki-4-186-a.wav,airport,"['Animal', 'Keys jangling', 'Clip-clop', 'Horse', 'Chink, clink', 'Speech', 'Vehicle']"
audio/airport-helsinki-4-187-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Run']"
audio/airport-helsinki-4-188-a.wav,airport,"['Clicking', 'Music', 'Inside, small room', 'Silence', 'Computer keyboard', 'Typing']"
audio/airport-helsinki-4-189-a.wav,airport,['Silence']
audio/airport-helsinki-4-190-a.wav,airport,"['Music', 'Musical instrument']"
audio/airport-helsinki-4-191-a.wav,airport,"['Speech', 'Horse', 'Animal', 'Clip-clop', 'Neigh, whinny', 'Vehicle', 'Outside, urban or manmade', 'Music']"
audio/airport-helsinki-4-192-a.wav,airport,"['Speech', 'Train', 'Music', 'Rail transport', 'Vehicle', 'Railroad car, train wagon', 'Animal', 'Mouse', 'Bird', 'Clip-clop', 'Horse']"
audio/airport-helsinki-4-193-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Music']"
audio/airport-helsinki-4-194-a.wav,airport,"['Music', 'Speech', 'Silence']"
audio/airport-helsinki-4-195-a.wav,airport,"['Speech', 'Animal', 'Squish', 'Mouse', 'Silence']"
audio/airport-helsinki-4-196-a.wav,airport,"['Vehicle', 'Speech', 'Animal', 'Silence']"
audio/airport-helsinki-4-197-a.wav,airport,"['Speech', 'Silence', 'Music', 'Inside, small room']"
audio/airport-helsinki-4-198-a.wav,airport,"['Creak', 'Vehicle', 'Mechanisms', 'Speech']"
audio/airport-helsinki-4-199-a.wav,airport,"['Animal', 'Speech', 'Clip-clop']"
audio/airport-helsinki-4-200-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse', 'Walk, footsteps']"
audio/airport-helsinki-4-201-a.wav,airport,"['Speech', 'Music', 'Silence', 'Animal']"
audio/airport-helsinki-4-202-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Walk, footsteps', 'Inside, small room']"
audio/airport-helsinki-4-203-a.wav,airport,"['Silence', 'Arrow', 'Speech', 'Inside, small room']"
audio/airport-helsinki-4-204-a.wav,airport,['Silence']
audio/airport-helsinki-4-205-a.wav,airport,"['Silence', 'Sigh', 'Music', 'Gasp', 'Speech']"
audio/airport-helsinki-4-206-a.wav,airport,"['Speech', 'Silence', 'Music', 'Inside, small room', 'Writing']"
audio/airport-helsinki-4-207-a.wav,airport,"['Silence', 'Speech', 'Music']"
audio/airport-helsinki-4-208-a.wav,airport,"['Clip-clop', 'Horse', 'Animal', 'Speech', 'Tick-tock', 'Tick', 'Chink, clink']"
audio/airport-helsinki-4-209-a.wav,airport,"['Silence', 'Music']"
audio/airport-helsinki-4-210-a.wav,airport,"['Speech', 'Vehicle', 'Silence']"
audio/airport-helsinki-4-211-a.wav,airport,"['Speech', 'Animal', 'Silence', 'Music', 'Tick', 'Mouse']"
audio/airport-helsinki-4-212-a.wav,airport,"['Speech', 'Silence', 'Arrow']"
audio/airport-helsinki-4-213-a.wav,airport,"['Silence', 'Music', 'Speech']"
audio/airport-helsinki-4-214-a.wav,airport,"['Speech', 'Silence', 'Vehicle', 'Music']"
audio/airport-helsinki-4-215-a.wav,airport,"['Speech', 'Music', 'Animal', 'Silence']"
audio/airport-helsinki-4-216-a.wav,airport,"['Speech', 'Music', 'Silence', 'Vehicle']"
audio/airport-helsinki-4-217-a.wav,airport,"['Tick', 'Tick-tock', 'Inside, small room', 'Silence', 'Mouse', 'Speech']"
audio/airport-helsinki-4-218-a.wav,airport,"['Speech', 'Animal', 'Cat', 'Meow', 'Domestic animals, pets', 'Music', 'Silence']"
audio/airport-helsinki-4-219-a.wav,airport,"['Speech', 'Squish', 'Animal', 'Silence', 'Inside, small room']"
audio/airport-helsinki-4-220-a.wav,airport,"['Clicking', 'Speech', 'Sigh', 'Scissors', 'Inside, small room', 'Silence']"
audio/airport-london-5-221-a.wav,airport,"['Speech', 'Clip-clop', 'Outside, urban or manmade', 'Run', 'Animal', 'Horse', 'Vehicle', 'Music']"
audio/airport-london-5-222-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Walk, footsteps', 'Vehicle']"
audio/airport-london-5-223-a.wav,airport,"['Speech', 'Outside, urban or manmade', 'Run', 'Vehicle', 'Chatter', 'Clip-clop', 'Animal', 'Outside, rural or natural', 'Horse']"
audio/airport-london-5-224-a.wav,airport,"['Speech', 'Animal', 'Horse', 'Clip-clop', 'Music']"
audio/airport-london-5-225-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Basketball bounce', 'Run']"
audio/airport-london-5-226-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Basketball bounce', 'Horse', 'Clip-clop']"
audio/airport-london-5-227-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Sheep', 'Run', 'Neigh, whinny', 'Boat, Water vehicle']"
audio/airport-london-5-228-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse']"
audio/airport-london-5-229-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Outside, urban or manmade', 'Run', 'Vehicle']"
audio/airport-london-5-230-a.wav,airport,"['Speech', 'Music', 'Animal', 'Horse', 'Clip-clop', 'Sheep', 'Bleat', 'Run', 'Neigh, whinny', 'Outside, urban or manmade']"
audio/airport-london-5-231-a.wav,airport,"['Speech', 'Music', 'Outside, urban or manmade', 'Vehicle', 'Run', 'Animal', 'Clip-clop']"
audio/airport-london-5-232-a.wav,airport,"['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Outside, urban or manmade', 'Horse', 'Music', 'Run']"
audio/airport-london-5-233-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Male speech, man speaking', 'Inside, public space', 'Music', 'Narration, monologue', 'Basketball bounce', 'Inside, large room or hall']"
audio/airport-london-5-234-a.wav,airport,"['Speech', 'Outside, urban or manmade', 'Clip-clop', 'Vehicle', 'Animal', 'Horse', 'Run', 'Male speech, man speaking', 'Silence']"
audio/airport-london-5-235-a.wav,airport,"['Speech', 'Music', 'Vehicle', 'Outside, urban or manmade']"
audio/airport-london-5-236-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Male speech, man speaking']"
audio/airport-london-5-237-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Outside, urban or manmade', 'Run', 'Vehicle']"
audio/airport-london-5-238-a.wav,airport,"['Speech', 'Run', 'Music', 'Outside, urban or manmade', 'Animal', 'Vehicle', 'Clip-clop']"
audio/airport-london-5-239-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Music', 'Tick-tock']"
audio/airport-london-5-240-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Male speech, man speaking']"
audio/airport-london-5-241-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Outside, urban or manmade', 'Horse', 'Run', 'Vehicle']"
audio/airport-london-5-242-a.wav,airport,"['Speech', 'Music', 'Animal', 'Female speech, woman speaking']"
audio/airport-london-5-243-a.wav,airport,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Music', 'Run', 'Outside, urban or manmade']"
audio/airport-london-5-244-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Run', 'Vehicle']"
audio/airport-london-5-245-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-london-5-246-a.wav,airport,"['Speech', 'Honk', 'Goose', 'Fowl', 'Animal', 'Music', 'Duck', 'Clip-clop', 'Quack', 'Run', 'Vehicle', 'Horse', 'Outside, urban or manmade']"
audio/airport-london-5-247-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Bird', 'Outside, urban or manmade', 'Chatter', 'Mouse']"
audio/airport-london-5-248-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Mouse', 'Vehicle', 'Outside, urban or manmade']"
audio/airport-london-5-249-a.wav,airport,"['Speech', 'Music', 'Animal', 'Run', 'Clip-clop', 'Horse', 'Outside, urban or manmade']"
audio/airport-london-5-250-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse', 'Vehicle', 'Outside, urban or manmade', 'Bird']"
audio/airport-london-5-251-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Bird', 'Outside, urban or manmade', 'Mouse', 'Vehicle']"
audio/airport-london-5-252-a.wav,airport,"['Speech', 'Music', 'Run', 'Outside, urban or manmade', 'Vehicle', 'Animal']"
audio/airport-london-5-253-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Vehicle', 'Run']"
audio/airport-london-5-254-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Vehicle', 'Outside, urban or manmade', 'Horse', 'Mouse']"
audio/airport-london-5-255-a.wav,airport,"['Speech', 'Music', 'Run', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Vehicle', 'Musical instrument']"
audio/airport-london-5-256-a.wav,airport,"['Speech', 'Music', 'Fowl', 'Animal', 'Honk', 'Turkey', 'Goose', 'Gobble']"
audio/airport-london-6-257-a.wav,airport,"['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Horse', 'Boat, Water vehicle', 'Outside, urban or manmade']"
audio/airport-london-6-258-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Mouse']"
audio/airport-london-6-259-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Run', 'Outside, urban or manmade']"
audio/airport-london-6-260-a.wav,airport,"['Animal', 'Speech', 'Silence', 'Domestic animals, pets', 'Cat', 'Horse']"
audio/airport-london-6-261-a.wav,airport,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade']"
audio/airport-london-6-262-a.wav,airport,"['Speech', 'Vehicle', 'Animal', 'Silence']"
audio/airport-london-6-263-a.wav,airport,"['Speech', 'Animal', 'Silence']"
audio/airport-london-6-264-a.wav,airport,"['Animal', 'Vehicle', 'Clip-clop', 'Speech', 'Horse']"
audio/airport-london-6-265-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Boat, Water vehicle', 'Run', 'Rowboat, canoe, kayak', 'Outside, urban or manmade', 'Outside, rural or natural']"
audio/airport-london-6-266-a.wav,airport,"['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse']"
audio/airport-london-6-267-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Run', 'Music']"
audio/airport-london-6-268-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Inside, small room', 'Domestic animals, pets', 'Silence']"
audio/airport-london-6-269-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade']"
audio/airport-london-6-270-a.wav,airport,"['Speech', 'Silence', 'Animal', 'Vehicle', 'Music']"
audio/airport-london-6-271-a.wav,airport,"['Vehicle', 'Silence', 'Speech']"
audio/airport-london-6-272-a.wav,airport,"['Speech', 'Music', 'Mouse', 'Clicking', 'Silence', 'Animal']"
audio/airport-london-6-273-a.wav,airport,"['Speech', 'Vehicle', 'Silence', 'Animal', 'Outside, urban or manmade']"
audio/airport-london-6-274-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle']"
audio/airport-london-6-275-a.wav,airport,"['Speech', 'Vehicle', 'Animal', 'Boat, Water vehicle', 'Clip-clop', 'Outside, urban or manmade', 'Horse']"
audio/airport-london-6-276-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Run']"
audio/airport-london-6-277-a.wav,airport,"['Speech', 'Music', 'Female speech, woman speaking']"
audio/airport-london-6-278-a.wav,airport,"['Animal', 'Vehicle', 'Mouse', 'Speech', 'Silence']"
audio/airport-london-6-279-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Sheep', 'Run', 'Outside, urban or manmade', 'Bleat', 'Neigh, whinny']"
audio/airport-london-6-280-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle']"
audio/airport-london-6-281-a.wav,airport,"['Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Speech']"
audio/airport-london-6-282-a.wav,airport,"['Animal', 'Speech', 'Clip-clop', 'Horse']"
audio/airport-london-6-283-a.wav,airport,"['Speech', 'Animal', 'Silence', 'Vehicle', 'Mouse', 'Inside, small room']"
audio/airport-london-6-284-a.wav,airport,"['Animal', 'Clip-clop', 'Horse', 'Speech', 'Vehicle']"
audio/airport-london-6-285-a.wav,airport,"['Scissors', 'Typing', 'Tick', 'Tick-tock', 'Computer keyboard', 'Patter', 'Animal']"
audio/airport-london-6-286-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-london-6-287-a.wav,airport,"['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse', 'Boat, Water vehicle', 'Patter', 'Outside, urban or manmade', 'Outside, rural or natural', 'Run', 'Bird']"
audio/airport-london-6-288-a.wav,airport,"['Animal', 'Speech', 'Horse', 'Clip-clop', 'Vehicle', 'Silence']"
audio/airport-london-6-289-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-london-6-290-a.wav,airport,"['Silence', 'Mouse', 'Speech', 'Animal', 'Clicking', 'Vehicle']"
audio/airport-london-6-291-a.wav,airport,"['Speech', 'Animal', 'Vehicle', 'Silence', 'Outside, urban or manmade', 'Music']"
audio/airport-london-6-292-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Run', 'Outside, urban or manmade', 'Boat, Water vehicle']"
audio/airport-london-6-293-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Vehicle']"
audio/airport-london-6-294-a.wav,airport,"['Speech', 'Vehicle', 'Music', 'Animal', 'Outside, urban or manmade']"
audio/airport-london-6-295-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Vehicle', 'Outside, urban or manmade', 'Fire']"
audio/airport-london-6-296-a.wav,airport,"['Vehicle', 'Speech', 'Animal', 'Silence']"
audio/airport-london-6-297-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Duck', 'Outside, urban or manmade', 'Domestic animals, pets', 'Quack']"
audio/airport-london-6-298-a.wav,airport,"['Patter', 'Clock', 'Vehicle', 'Tick-tock', 'Tick', 'Rodents, rats, mice']"
audio/airport-london-6-299-a.wav,airport,"['Speech', 'Narration, monologue', 'Male speech, man speaking', 'Animal', 'Female speech, woman speaking']"
audio/airport-london-6-300-a.wav,airport,"['Speech', 'Clicking', 'Typing', 'Computer keyboard', 'Tick', 'Vehicle', 'Tick-tock', 'Clip-clop']"
audio/airport-london-6-301-a.wav,airport,"['Speech', 'Hiccup', 'Animal', 'Throat clearing', 'Cough']"
audio/airport-london-6-302-a.wav,airport,"['Vehicle', 'Silence', 'Speech']"
audio/airport-london-6-303-a.wav,airport,"['Vehicle', 'Animal', 'Bicycle', 'Patter', 'Speech', 'Fire', 'Boat, Water vehicle']"
audio/airport-london-6-304-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Vehicle', 'Horse', 'Boat, Water vehicle', 'Run', 'Rowboat, canoe, kayak', 'Outside, urban or manmade']"
audio/airport-london-6-305-a.wav,airport,"['Speech', 'Animal', 'Horse', 'Clip-clop', 'Neigh, whinny', 'Vehicle', 'Outside, urban or manmade']"
audio/airport-london-6-306-a.wav,airport,"['Vehicle', 'Animal', 'Speech', 'Clip-clop', 'Silence', 'Horse']"
audio/airport-paris-7-307-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse']"
audio/airport-paris-7-308-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade']"
audio/airport-paris-7-309-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Walk, footsteps']"
audio/airport-paris-7-310-a.wav,airport,"['Speech', 'Animal', 'Vehicle', 'Mouse', 'Horse', 'Clip-clop', 'Outside, urban or manmade', 'Insect', 'Bird']"
audio/airport-paris-7-311-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Walk, footsteps', 'Run']"
audio/airport-paris-7-312-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Domestic animals, pets']"
audio/airport-paris-7-313-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Outside, urban or manmade', 'Run', 'Vehicle']"
audio/airport-paris-7-314-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Outside, urban or manmade', 'Run', 'Neigh, whinny', 'Inside, public space']"
audio/airport-paris-7-315-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Run', 'Outside, urban or manmade']"
audio/airport-paris-7-316-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Run', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/airport-paris-7-317-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Music', 'Run', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-paris-7-318-a.wav,airport,"['Speech', 'Mouse', 'Animal', 'Insect', 'Cricket', 'Vehicle', 'Bird']"
audio/airport-paris-7-319-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Mouse', 'Music']"
audio/airport-paris-7-320-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Vehicle', 'Bird']"
audio/airport-paris-7-321-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run']"
audio/airport-paris-7-322-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Bird', 'Insect', 'Vehicle']"
audio/airport-paris-7-323-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Bird']"
audio/airport-paris-7-324-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Music']"
audio/airport-paris-7-325-a.wav,airport,"['Speech', 'Music', 'Clip-clop', 'Run', 'Animal', 'Outside, urban or manmade', 'Horse', 'Vehicle']"
audio/airport-paris-7-326-a.wav,airport,"['Mouse', 'Speech', 'Animal', 'Bird']"
audio/airport-paris-7-327-a.wav,airport,"['Speech', 'Vehicle', 'Music', 'Outside, urban or manmade', 'Animal', 'Chatter']"
audio/airport-paris-7-328-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/airport-paris-7-329-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Silence']"
audio/airport-paris-7-330-a.wav,airport,"['Speech', 'Animal', 'Mouse', 'Vehicle']"
audio/airport-paris-7-331-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Music', 'Run', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/airport-paris-7-332-a.wav,airport,"['Speech', 'Animal']"
audio/airport-paris-7-333-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Bird', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-paris-7-334-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Walk, footsteps', 'Music']"
audio/airport-paris-7-335-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Music']"
audio/airport-paris-7-336-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Music']"
audio/airport-paris-7-337-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Music', 'Domestic animals, pets', 'Dog']"
audio/airport-paris-7-338-a.wav,airport,"['Speech', 'Music', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade']"
audio/airport-paris-7-339-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Chatter', 'Vehicle']"
audio/airport-paris-7-340-a.wav,airport,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Chatter']"
audio/airport-paris-7-341-a.wav,airport,"['Speech', 'Animal', 'Vehicle', 'Mouse', 'Inside, small room']"
audio/airport-paris-7-342-a.wav,airport,"['Speech', 'Animal', 'Music', 'Bird', 'Run', 'Outside, urban or manmade']"
audio/airport-paris-7-343-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Vehicle']"
audio/airport-paris-7-344-a.wav,airport,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade']"
audio/airport-paris-7-345-a.wav,airport,"['Animal', 'Clip-clop', 'Horse', 'Speech', 'Patter', 'Rodents, rats, mice', 'Mouse', 'Domestic animals, pets', 'Vehicle']"
audio/airport-paris-7-346-a.wav,airport,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run']"
